PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Wow, you have a lot of content! We're still syncing {0} item(s), but let's get you started.",,"Sie haben sehr viele Inhalte! Die Synchronisierung von {0} Element(en) läuft noch, aber Sie können schon beginnen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're sorry",,"Es tut uns leid",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, your device is offline. Please try again later.",,"Leider ist Ihr Gerät offline, versuchen Sie es später erneut.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Export logs",,"Protokolle exportieren",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a channel.",,"Tippen Sie auf den Stern, um einen Kanal zu den Favoriten hinzuzufügen oder daraus zu entfernen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a team.",,"Tippen Sie auf den Stern, um ein Team zu den Favoriten hinzuzufügen oder daraus zu entfernen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Cancel",,"Abbrechen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Feedback",,"Feedback",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attach screenshot",,"Screenshot anfügen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter Feedback",,"Feedback eingeben",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter title (required)",,"Titel eingeben (erforderlich)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"A file with this name already exists in this folder. What would you like to do?",,"Dieser Ordner enthält bereits eine Datei mit diesem Namen. Was möchten Sie tun?",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replace",,"Ersetzen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This file already exists",,"Diese Datei ist bereits vorhanden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} KB, Modified by {1} on {2}",,"{0} KB, geändert von {1} am {2}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[The file or image preview is not available]",,"[Datei- oder Bildvorschau ist nicht verfügbar]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File upload failed.",,"Fehler beim Dateiupload.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load the files for this channel right now.",,"Momentan können keine Dateien für diesen Kanal geladen werden.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Modified by {0} on {1}",,"Geändert von {0} am {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Following",,"Folgen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't follow or unfollow that channel for you",,"Diesem Kanal kann nicht gefolgt werden, bzw. das Folgen dieses Kanals kann nicht aufgehoben werden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
