PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Sorry, your device is offline. Please try again later.",,"Enheten er frakoblet. Prøv på nytt senere.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Export logs",,"Eksporter logger",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a channel.",,"Trykk på stjernen for å legge til eller fjerne en kanal i favorittene dine.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a team.",,"Trykk på stjernen for å legge til eller fjerne et team i favorittene dine.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Cancel",,"Avbryt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Feedback",,"Tilbakemelding",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attach screenshot",,"Legg ved skjermbilde",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter Feedback",,"Angi tilbakemelding",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter title (required)",,"Angi tittel (obligatorisk)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"A file with this name already exists in this folder. What would you like to do?",,"En fil med dette navnet finnes allerede i denne mappen. Hva vil du gjøre?",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replace",,"Erstatt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This file already exists",,"Filen finnes allerede",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} KB, Modified by {1} on {2}",,"{0} kB, endret av {1} {2}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[The file or image preview is not available]",,"[Forhåndsvisning av fil eller bilde er ikke tilgjengelig]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File upload failed.",,"Kunne ikke laste opp filen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're working on getting them back for you ASAP.",,"Vi jobber med å få dem tilbake igjen så fort som mulig.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load the files for this channel right now.",,"Vi kan ikke laste inn filer for denne kanalen akkurat nå.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Modified by {0} on {1}",,"Endret av {0} {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Following",,"Følger",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't follow or unfollow that channel for you",,"Vi kan ikke følge eller slutte å følge kanalen for deg",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please update the app now to continue using Microsoft Teams",,"Oppdater appen nå for å fortsette å bruke Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update required",,"Oppdatering kreves",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show",,"Vis",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others liked your message in {1}",,"+ {0} andre liker meldingen din i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked your message in {0}",,"Likte meldingen din i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other liked your message in {1}",,"+ {0} annen liker meldingen din i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned you in {0}",,"Nevnte deg i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned {0} in {1}",,"Nevnte {0} i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to a conversation you are part of in {1}",,"+ {0} andre svarte på en samtale du er en del av i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to a conversation you are part of in {0}",,"Svarte på en samtale du er en del av i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to your conversation in {1}",,"+ {0} andre svarte på samtalen din i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to your conversation in {0}",,"Svarte på diskusjonen i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to your conversation in {1}",,"+ {0} annen svarte på samtalen din i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to a conversation you are part of in {1}",,"+ {0} annen svarte på en samtale du er en del av i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and {1} others",,"{0} og {1} andre",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and 1 other",,"{0} og 1 annen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"an unavailable team: {0}",,"et utilgjengelig team: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others participated in a conversation in {1}",,"+ {0} andre deltok i en samtale i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other participated in a conversation in {1}",,"+ {0} annen deltok i en samtale i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Posted a new message in {0}",,"La ut en ny melding i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Participated in a conversation in {0}",,"Deltok i en samtale i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}, {1}, and {2} more",,"{0}, {1} og {2} til",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies",,"{0} eldre svar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Added you to {0}",,"La deg til i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Made you an owner of {0} team",,"Gjorde deg til en eier av teamet {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we're having trouble signing you in. Please try again.",,"Vi har problemer med å logge deg på. Prøv på nytt.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Powered by GIPHY",,"Leveres av GIPHY",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for one or more users",,"Administrator har deaktivert chat for én eller flere brukere",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} Participants",,"{0} deltakere",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"IMPORTANT!",,"VIKTIG!",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Place call on hold",,"Sett samtalen på vent",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hold Call",,"Sett samtalen på vent",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}h ago",,"{0} timer siden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[Unable to load image]",,"[Kan ikke laste inn bilde]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Personal image collection preview",,"Forhåndsvisning av personlig bildesamling",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We don't recoginize the sign-in address. Please use your Office 365 sign-in.",,"Vi gjenkjenner ikke påloggingsadressen. Bruk påloggingen for Office 365.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Only when I'm not active on desktop",,"Bare når jeg ikke er aktiv på skrivebordet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You can join this on the desktop app",,"Du kan bli med via skrivebordsprogrammet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Just now",,"Akkurat nå",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This mention will notify {0} people.",,"Denne omtalen vil varsle {0} personer.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last read",,"Sist lest",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Legal",,"Juridisk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't like or unlike that message for you",,"Vi kan ikke like eller slutte å like meldingen for deg",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Likes",,"Liker",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Teams",,"Grupper",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading your teams...",,"Laster inn teamene dine ...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading...",,"Laster inn ...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} is on hold",,"{0} er satt på vent",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams log",,"Microsoft Teams-logg",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"MicrosoftTeamsLog{0}",,"MicrosoftTeamsLog{0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Try signing in with different credentials",,"Prøv å logge på med annen legitimasjon",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"There was an error and the logs for Microsoft Teams were not saved. Please try again.",,"Det oppstod en feil, og loggene for Microsoft Teams ble ikke lagret. Prøv på nytt.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Error saving logs",,"Feil under lagring av logger",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"The logs for Microsoft Teams were saved to {0}.",,"Loggene for Microsoft Teams ble lagret i {0}.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Logs saved",,"Logger lagret",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Signing in...",,"Logger på ...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Signing you out",,"Logger deg av",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"(Cancelled) {0}",,"(Avbrutt) {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended",,"Møtet er avsluttet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended {0}",,"Møtet er avsluttet {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting started",,"Møtet har startet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended.",,"Møtet er avsluttet.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended: {0}",,"Møtet er avsluttet: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
