PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Administrator has disabled chat for this user",,"Quản trị viên đã tắt tính năng trò chuyện của người dùng này",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Email",,"Email",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To: {0}",,"Đến: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"End call",,"Kết thúc cuộc gọi",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Syncing",,"Đang đồng bộ hóa",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Uh oh, something went wrong and we couldn't sync your data. Your content may not be available right now. Please try again later.",,"Đã xảy ra sự cố và chúng tôi không thể đồng bộ hóa dữ liệu của bạn. Bạn có thể không xem được nội dung của mình ngay bây giờ. Vui lòng thử lại sau.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Wow, you have a lot of content! We're still syncing {0} item(s), but let's get you started.",,"Ồ, bạn có rất nhiều nội dung! Chúng tôi vẫn đang đồng bộ hóa {0} mục, tuy nhiên, hãy để chúng tôi giúp bạn bắt đầu.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're sorry",,"Rất tiếc",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, your device is offline. Please try again later.",,"Rất tiếc, thiết bị của bạn đang ngoại tuyến. Vui lòng thử lại sau.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Export logs",,"Xuất nhật ký",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a channel.",,"Nhấn vào ngôi sao để yêu thích hoặc bỏ yêu thích kênh.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a team.",,"Nhấn vào ngôi sao để yêu thích hoặc bỏ yêu thích nhóm.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Cancel",,"Hủy",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Feedback",,"Phản hồi",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attach screenshot",,"Đính kèm ảnh chụp màn hình",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter Feedback",,"Nhập phản hồi",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter title (required)",,"Nhập tiêu đề (bắt buộc)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"A file with this name already exists in this folder. What would you like to do?",,"Tệp có tên này đã tồn tại trong thư mục này. Bạn muốn làm gì?",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replace",,"Thay thế",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
