PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Pictures from {0}",,"Billeder fra {0}",,"Text",,"All",,"Office Online Group",,""
"camel",,"dromedar",,"Text",,"All",,"Office Online Group",,""
"P",,"V",,"Text",,"All",,"Office Online Group",,""
"ghost",,"spøgelse",,"Text",,"All",,"Office Online Group",,""
"No, thanks.",,"Nej tak.",,"Text",,"All",,"Office Online Group",,""
"Service Unavailable",,"Tjenesten er ikke tilgængelig",,"Text",,"All",,"Office Online Group",,""
"Zoom Level. Click to open the Zoom dialog box.",,"Zoomniveau. Klik for at åbne dialogboksen Zoom.",,"Text",,"All",,"Office Online Group",,""
"O",,"A",,"Text",,"All",,"Office Online Group",,""
"Content Not Found",,"Indholdet blev ikke fundet",,"Text",,"All",,"Office Online Group",,""
"repeat single button",,"knap til én gentagelse",,"Text",,"All",,"Office Online Group",,""
"face with thermometer",,"ansigt med termometer",,"Text",,"All",,"Office Online Group",,""
"Pisces",,"Fisken",,"Text",,"All",,"Office Online Group",,""
"Preview",,"Vis",,"Text",,"All",,"Office Online Group",,""
"AP",,"AP",,"Text",,"All",,"Office Online Group",,""
"E",,"T",,"Text",,"All",,"Office Online Group",,""
"H",,"U",,"Text",,"All",,"Office Online Group",,""
"game die",,"terning",,"Text",,"All",,"Office Online Group",,""
"hibiscus",,"hibiscus",,"Text",,"All",,"Office Online Group",,""
"Install the extension",,"Installer udvidelsen",,"Text",,"All",,"Office Online Group",,""
"Converting your file for editing...",,"Konverterer din fil til redigering...",,"Text",,"All",,"Office Online Group",,""
"stuffed flatbread",,"fladbrød med fyld",,"Text",,"All",,"Office Online Group",,""
"T",,"A",,"Text",,"All",,"Office Online Group",,""
"Turn In",,"Indsend",,"Text",,"All",,"Office Online Group",,""
"Email address (optional)",,"Mailadresse (valgfri)",,"Text",,"All",,"Office Online Group",,""
"RE",,"RE",,"Text",,"All",,"Office Online Group",,""
"B",,"B",,"Text",,"All",,"Office Online Group",,""
"14pt",,"14pt",,"Text",,"All",,"Office Online Group",,""
"Bangla (India)",,"Bengali (Indien)",,"Text",,"All",,"Office Online Group",,""
"Finnish",,"Finsk",,"Text",,"All",,"Office Online Group",,""
"P",,"P",,"Text",,"All",,"Office Online Group",,""
"evergreen tree",,"grantræ",,"Text",,"All",,"Office Online Group",,""
"page with curl",,"side med fold",,"Text",,"All",,"Office Online Group",,""
"person getting haircut",,"frisør",,"Text",,"All",,"Office Online Group",,""
"face sick",,"sygt ansigt",,"Text",,"All",,"Office Online Group",,""
"Sign in to save this {doctype} to your {onedrive}.",,"Log på for at gemme dette {doctype} til dit {onedrive}.",,"Text",,"All",,"Office Online Group",,""
"Destination folder: '{0}'",,"Destinationsmappe: '{0}'",,"Text",,"All",,"Office Online Group",,""
"Luxembourgish",,"Luxembourgsk",,"Text",,"All",,"Office Online Group",,""
"Spanish (United States)",,"Spansk (USA)",,"Text",,"All",,"Office Online Group",,""
"E",,"E",,"Text",,"All",,"Office Online Group",,""
"FC",,"IK",,"Text",,"All",,"Office Online Group",,""
"Wait until you're the only person working on this document.",,"Vent, indtil du er den eneste person, der arbejder på dokumentet.",,"Text",,"All",,"Office Online Group",,""
"Uploading...",,"Overfører...",,"Text",,"All",,"Office Online Group",,""
"A",,"T",,"Text",,"All",,"Office Online Group",,""
"PN",,"E",,"Text",,"All",,"Office Online Group",,""
"face neutral",,"neutralt ansigt",,"Text",,"All",,"Office Online Group",,""
"IR",,"H",,"Text",,"All",,"Office Online Group",,""
"Xitsonga",,"Xitsonga",,"Text",,"All",,"Office Online Group",,""
"Uyghur (PRC)",,"Uyghur (Kina)",,"Text",,"All",,"Office Online Group",,""
"12pt",,"12pt",,"Text",,"All",,"Office Online Group",,""
"Pictures from Host",,"Billeder fra værten",,"Text",,"All",,"Office Online Group",,""
"pound banknote",,"pundseddel",,"Text",,"All",,"Office Online Group",,""
"globe showing Americas",,"globus med nord- og sydamerika",,"Text",,"All",,"Office Online Group",,""
"grimacing face",,"sammenbidt ansigt",,"Text",,"All",,"Office Online Group",,""
"satellite antenna",,"parabolantenne",,"Text",,"All",,"Office Online Group",,""
"newspaper",,"avis",,"Text",,"All",,"Office Online Group",,""
"baguette bread",,"flute",,"Text",,"All",,"Office Online Group",,""
"love hotel",,"kærlighedshotel",,"Text",,"All",,"Office Online Group",,""
"toilet",,"toilet",,"Text",,"All",,"Office Online Group",,""
"cow",,"ko",,"Text",,"All",,"Office Online Group",,""
"nut and bolt",,"møtrik og bolt",,"Text",,"All",,"Office Online Group",,""
"black medium-small square",,"mellemstort sort kvadrat",,"Text",,"All",,"Office Online Group",,""
"{webappshort} is starting.",,"{webappshort} starter.",,"Text",,"All",,"Office Online Group",,""
"first quarter moon",,"halvmåne første kvarter",,"Text",,"All",,"Office Online Group",,""
"The browser you are using is unsupported and some features may not work as expected. For best results, use a supported browser.",,"Du bruger en browser, der ikke understøttes, så visse funktioner fungerer muligvis ikke som forventet. Brug en understøttet browser for at få det bedste resultat.",,"Text",,"All",,"Office Online Group",,""
"AA",,"AA",,"Text",,"All",,"Office Online Group",,""
"school backpack",,"rygsæk",,"Text",,"All",,"Office Online Group",,""
"sun behind cloud",,"sol bag sky",,"Text",,"All",,"Office Online Group",,""
"Sorry, something went wrong.",,"Der opstod en fejl.",,"Text",,"All",,"Office Online Group",,""
"A {doctype} with the same name is in use. Try another name for this copy.",,"En {doctype} med det samme navn er i brug. Prøv et andet navn til denne kopi.",,"Text",,"All",,"Office Online Group",,""
"heavy division sign",,"division",,"Text",,"All",,"Office Online Group",,""
"food vegetable",,"mad grønsager",,"Text",,"All",,"Office Online Group",,""
"purple heart",,"violet hjerte",,"Text",,"All",,"Office Online Group",,""
"kiwi fruit",,"kiwifrugt",,"Text",,"All",,"Office Online Group",,""
"face role",,"rolleansigt",,"Text",,"All",,"Office Online Group",,""
"Save location:{0}. Click to save to another folder.",,"Gem placering:{0}. Klik for at gemme i en anden mappe.",,"Text",,"All",,"Office Online Group",,""
"Return to {webappfull}.",,"Gå tilbage til {webappfull}.",,"Text",,"All",,"Office Online Group",,""
"S",,"U",,"Text",,"All",,"Office Online Group",,""
"tanabata tree",,"træ med papirpynt",,"Text",,"All",,"Office Online Group",,""
"S",,"7",,"Text",,"All",,"Office Online Group",,""
"H",,"D",,"Text",,"All",,"Office Online Group",,""
"Display or hide KeyTips",,"Få vist, eller skjul tastetip",,"Text",,"All",,"Office Online Group",,""
"A",,"F",,"Text",,"All",,"Office Online Group",,""
"Unknown User",,"Ukendt bruger",,"Text",,"All",,"Office Online Group",,""
"phone",,"telefon",,"Text",,"All",,"Office Online Group",,""
"C",,"T",,"Text",,"All",,"Office Online Group",,""
"A",,"M",,"Text",,"All",,"Office Online Group",,""
"Interaction",,"Interaktion",,"Text",,"All",,"Office Online Group",,""
"L",,"AY",,"Text",,"All",,"Office Online Group",,""
"right-pointing magnifying glass",,"forstørrelsesglas til højre",,"Text",,"All",,"Office Online Group",,""
"zzz",,"søvnig",,"Text",,"All",,"Office Online Group",,""
"Converting your file so you can edit it...",,"Konverter filen, så du kan redigere den...",,"Text",,"All",,"Office Online Group",,""
"Serbian (Latin, Serbia)",,"Serbisk (latinsk, Serbien)",,"Text",,"All",,"Office Online Group",,""
