PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"join meetup",,"deltag i møde",,"Text",,"All",,"Microsoft Teams for Mac",,""
"message",,"besked",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Pop out",,"Åbn i nyt vindue",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Decline call",,"Afvis opkald",,"Text",,"All",,"Microsoft Teams for Mac",,""
"reply",,"svar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept screen share",,"Acceptér skærmdeling",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with video",,"Acceptér med video",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Notification",,"Notifikation fra Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Oh no ... we can’t connect to the internet. Check your connection.",,"Åh, nej ... Vi kan ikke oprette forbindelse til internettet. Kontrollér forbindelsen.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yikes! Looks like someone pulled the plug on the internet.",,"Ups! Der er vist nogen har trukket stikket til internettet.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Error code - {0}",,"Fejlkode - {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
""If that doesn't work, try <a href=""#"" id=""signoutLink"" target=""_blank"">signing out</a> and back in."",,""Hvis det ikke virker, kan du prøve at <a href=""#"" id=""signoutLink"" target=""_blank"">logge af</a> og på igen."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Password",,"Adgangskode",,"Text",,"All",,"Microsoft Teams for Mac",,""
"For: {0}:{1}",,"For: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Your connection is not private",,"Din forbindelse er ikke privat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Proxy: {0}:{1}",,"Proxy: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign In",,"Log på",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Signing In...",,"Logger på...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There is a glitch. Sorry for the inconvenience. Please sign in again.",,"Der er opstået en fejl. Vi beklager ulejligheden. Log på igen.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reply",,"Svar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retry",,"Prøv igen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retrying...",,"Prøver igen...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"That didn’t work. Please try again using your organizational sign-in name and password, or choose a different certificate.",,"Det fungerede ikke. Prøv igen ved hjælp af dit organisationsbrugernavn og din adgangskode, eller vælg et andet certifikat.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Something's not right. Please click <b>Retry</b> then add this tab again once the app is finished restarting. You'll need to sign in using your credentials and select a valid certificate.",,"Der er noget galt. Klik på <b>Prøv igen</b>, og tilføj så denne fane igen, når programmet har genstartet. Du skal logge på med dine legitimationsoplysninger og vælge et gyldigt certifikat.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in again",,"Log på igen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Available",,"Online",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Away",,"Ikke til stede",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Er straks tilbage",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Optaget",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No connection",,"Ingen forbindelse",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do not disturb",,"Vil ikke forstyrres",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We ran into an issue",,"Vi stødte på et problem",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Inaktiv",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In a meeting",,"Deltager i møde",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New activity",,"Ny aktivitet",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No network",,"Intet netværk",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Offline",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On the phone",,"Taler i telefon",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Presenting",,"Præsenterer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status unknown",,"Ukendt status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status set to {0}",,"Status er indstillet til {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Submit",,"Send",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're switching you to your other account. It'll just take a moment...",,"Vi skifter til din anden konto. Det tager kun et øjeblik...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open DevTools",,"Åbn DevTools",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Get logs",,"Hent logfiler",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Log out",,"Log af",,"Text",,"All",,"Microsoft Teams for Mac",,""
"My status",,"Min status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams is still running and you will continue to receive notifications.",,"Microsoft Teams kører stadig, og du vil fortsat modtage meddelelser.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open",,"Åbn",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign out",,"Log af",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear away",,"Vis som ikke til stede",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset status",,"Nulstil status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This dialog will auto close after the repair is done. If Teams process doesn't auto start in few minutes, please click on download option and install.",,"Denne dialogboks lukker automatisk, når reparationen er gennemført. Hvis Teams ikke automatisk starter efter nogle minutter, skal du klikke på downloadindstillingen og installere.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Repairing Teams...",,"Reparerer Teams...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Download",,"Download",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Ok",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not on Teams yet?",,"Er du ikke på Teams endnu?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Three happy people waving",,"Tre glade personer vinker",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign-in address",,"Logpå-adresse",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enter your work, school, or Microsoft account.",,"Angiv arbejds-, skole- eller Microsoft-konto.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More",,"Få mere at vide",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More about Teams",,"Få mere at vide om Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading",,"Indlæser",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign up for free",,"Tilmeld dig gratis",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in",,"Log på",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username",,"Brugernavn",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New chat",,"Ny chatsamtale",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Settings",,"Indstillinger",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear Away",,"Vis som Ikke til stede",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be Right Back",,"Er straks tilbage",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do Not Disturb",,"Vil ikke forstyrres",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On The Phone",,"Taler i telefon",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset Status",,"Nulstil status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"App initialization timed out",,"Initialiseringen af appen fik timeout",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to load: {0}",,"Der kunne ikke indlæses: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to reach: {0}",,"Det lykkedes ikke at nå: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to connect to settings endpoint",,"Kunne ikke oprette forbindelse til indstillinger for slutpunkt",,"Text",,"All",,"Microsoft Teams for Mac",,""
