PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Give it a go on the latest version of browsers: Microsoft Edge, Internet Explorer 10+, Chrome, Firefox or Safari.",,"Prøv i stedet den nyeste version af disse browsere: Microsoft Edge, Internet Explorer 10+, Chrome, Firefox eller Safari.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of these browsers: Microsoft Edge, Internet Explorer 10+, Chrome or Firefox.",,"Prøv i stedet den nyeste version af en af disse browsere: Microsoft Edge, Internet Explorer 10+, Chrome eller Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms of use",,"Vilkår for anvendelse",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms",,"Vilkår",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Tick tock, time's almost up...",,"Tiden går, og den er næsten løbet ud...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try again later, or download Skype to use it anytime.",,"Prøv igen senere, eller hent Skype, så du kan bruge det når som helst.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try it on your desktop computer instead.",,"Prøv på din stationære computer i stedet.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Support for this version of Skype for Web is coming to an end. A new preview version is available now for Microsoft Edge and Google Chrome with HD video calling, call recording and much more.",,"Vi stopper snart med at understøtte denne version af Skype til web. Der er en ny tilgængelig forhåndsversion til Microsoft Edge og Google Chrome med HD-videoopkald, opkaldsoptagelse og meget andet.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Try it out",,"Prøv den",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"is trying to call you",,"forsøger at ringe til dig",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"When your request is accepted, send a message.",,"Når din anmodning er blevet accepteret, kan du sende en besked.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn't available for this browser.",,"Skype til web er desværre ikke tilgængelig til denne browser.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Visit Skype.com",,"Besøg skype.com",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"We're a bit overloaded right now...",,"Vi har ret travlt lige nu...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {NAME}, share this link with friends so they can join the conversation.",,"Hej {NAME}. Del dette link med dine venner, så de kan deltage i samtalen.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Welcome to Skype for Web",,"Velkommen til Skype for Web",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"You’ll need a plugin to make Skype calls",,"Du skal bruge et plug-in, hvis du vil foretage Skype-opkald",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
